,std_error_down,std_error_up,std_error_stay,std_mean_dist,sum_stds,mean_error_down,mean_error_up,mean_error_stay,mean_mean_dist,num_params,hyper_params
40,0.5104588866233826,0.3693142533302307,0.3333333432674408,0.18997502326965332,0.990058183670044,0.46408841013908386,0.27272728085517883,0.6000000238418579,0.9538664221763611,1.161567211151123,604040222
41,1.415438175201416,1.6150151491165161,0.6666666865348816,0.24091048538684845,3.159885883331299,0.4917127192020416,0.411255419254303,0.4000000059604645,0.964216947555542,1.454407811164856,604060222
42,1.4215449094772339,0.37366440892219543,0.0,0.1347934454679489,1.7965738773345947,0.6740331649780273,0.34632036089897156,0.0,0.9525179266929626,1.8280318975448608,604080222
43,0.7857885360717773,0.544704794883728,0.3333333432674408,0.10880201309919357,1.3885294198989868,0.4806629717350006,0.3333333432674408,0.20000000298023224,0.9529213905334473,1.3170756101608276,606020222
44,0.8240999579429626,0.49496495723724365,0.38490018248558044,0.21975204348564148,1.4360547065734863,0.519336998462677,0.2380952388048172,0.4000000059604645,0.9599615335464478,1.5695244073867798,606040222
45,0.07445807754993439,0.96479731798172,0.6666666865348816,0.2815547585487366,1.2507022619247437,0.3977900445461273,0.380952388048172,0.4000000059604645,0.950485110282898,1.902756690979004,606060222
46,1.8842086791992188,0.5008073449134827,0.3333333432674408,0.14419637620449066,2.413849115371704,0.6574585437774658,0.268398255109787,0.20000000298023224,0.9669368863105774,2.316772699356079,606080222
47,0.45596078038215637,0.4216199815273285,0.9428091049194336,0.04544403776526451,1.0,0.32044199109077454,0.3073593080043793,0.800000011920929,0.9621632099151611,1.7654246091842651,608020222
48,3.401010751724243,0.16672052443027496,0.6382848024368286,0.349093496799469,3.6736083030700684,1.0,0.28138527274131775,0.6000000238418579,0.9602872729301453,2.058265209197998,608040222
49,2.003462076187134,0.5616486668586731,0.38490018248558044,0.46984872221946716,2.751857042312622,0.6408839821815491,0.34632036089897156,0.4000000059604645,0.9586060047149658,2.431889295578003,608060222
50,2.024623155593872,0.220183864235878,0.0,0.4551650881767273,2.376085042953491,0.6353591084480286,0.3246753215789795,0.0,0.9617895483970642,2.8862969875335693,608080222
51,0.6111688613891602,0.9021270871162415,0.3333333432674408,0.31163105368614197,1.673316240310669,0.469613254070282,0.27272728085517883,0.20000000298023224,0.9627590179443359,1.0,802020222
52,0.9209955334663391,0.6206945776939392,0.3333333432674408,0.3829352855682373,1.7252823114395142,0.46408841013908386,0.3030303120613098,0.20000000298023224,0.9588733315467834,1.1716651916503906,802040222
53,0.6405126452445984,0.1607995629310608,0.6666666865348816,0.25060293078422546,0.9806984663009644,0.4419889450073242,0.2770562767982483,0.4000000059604645,0.9582580924034119,1.4241138696670532,802060222
54,0.18799744546413422,0.29099833965301514,0.38490018248558044,0.07405789941549301,0.5545957684516907,0.33701658248901367,0.2554112672805786,0.4000000059604645,0.96123868227005,1.757346272468567,802080222
55,0.559055745601654,0.15254785120487213,0.38490018248558044,0.6765738725662231,1.06263267993927,0.45856353640556335,0.268398255109787,0.4000000059604645,0.9669149518013,1.3271735906600952,804020222
56,1.1227502822875977,0.5008073449134827,0.6382848024368286,0.25620728731155396,1.7785594463348389,0.7237569093704224,0.268398255109787,0.6000000238418579,0.9494238495826721,1.5392305850982666,804040222
57,1.1043918132781982,0.18156826496124268,0.9428091049194336,0.2556900680065155,1.4841026067733765,0.530386745929718,0.27272728085517883,0.800000011920929,0.9525363445281982,1.83207106590271,804060222
58,2.0377585887908936,0.29649972915649414,0.3333333432674408,0.21620576083660126,2.3929765224456787,0.7513812184333801,0.32900431752204895,0.20000000298023224,0.9476070404052734,2.205695152282715,804080222
59,0.9665220379829407,0.20810964703559875,0.3333333432674408,0.23898665606975555,1.2905278205871582,0.4751381278038025,0.2467532455921173,0.20000000298023224,0.955704927444458,1.735130786895752,806020222
60,0.5212065577507019,0.49300211668014526,0.6382848024368286,0.1406814157962799,1.1392009258270264,0.4419889450073242,0.2943722903728485,0.6000000238418579,0.9542593955993652,1.9875794649124146,806040222
61,1.3162453174591064,0.440367728471756,0.38490018248558044,0.40667811036109924,1.9431523084640503,0.5635359287261963,0.3896103799343109,0.4000000059604645,0.9546791315078735,2.3208119869232178,806060222
62,0.35220324993133545,0.4337118864059448,0.6382848024368286,0.26292872428894043,0.9774232506752014,0.4806629717350006,0.3073593080043793,0.6000000238418579,0.9557368159294128,2.734827756881714,806080222
63,0.15574026107788086,0.49300211668014526,0.9428091049194336,0.2270863801240921,0.8707185387611389,0.37016573548316956,0.24242424964904785,0.800000011920929,0.9615136384963989,2.2238714694976807,808020222
64,1.43101966381073,0.1607995629310608,0.5443310737609863,0.16902808845043182,1.682373046875,0.6022099256515503,0.24242424964904785,0.800000011920929,0.9566034078598022,2.516712188720703,808040222
65,1.3877495527267456,0.3008284270763397,0.6382848024368286,0.12311308085918427,1.769980788230896,0.7569060921669006,0.25108224153518677,0.6000000238418579,0.9442201256752014,2.890336275100708,808060222
66,0.48469293117523193,1.103265404701233,0.6382848024368286,0.3240913450717926,1.797571063041687,0.2928176820278168,0.350649356842041,0.6000000238418579,0.9525877237319946,3.3447439670562744,808080222
